"customer_key","customer_number","customer_name","customer_age","customer_type","active_months","total_sales","total_quantity","last_order","days_since_last_order","average_order_value","average_monthly_spend"
295,AW00011294,Dalton Clark,64,NEW,4,42,3,2014-01-03,7,21.00,10.50
296,AW00011295,Taylor Lewis,66,VIP,16,6058,5,2013-01-09,1,3029.00,378.63
297,AW00011296,Haley Richardson,84,VIP,17,5897,4,2013-01-29,12,2948.50,346.88
298,AW00011297,Noah Coleman,85,VIP,17,5948,5,2013-02-20,18,2974.00,349.88
299,AW00011298,Jon Luo,85,VIP,18,5922,5,2013-02-21,17,2961.00,329.00
300,AW00011299,Orlando Vazquez,84,VIP,17,6015,4,2013-02-24,14,3007.50,353.82
301,AW00011300,Fernando Barnes,60,REGULAR,12,1499,67,2013-12-31,10,55.52,124.92
302,AW00011301,Cameron Rodriguez,60,NEW,5,131,5,2013-10-11,30,65.50,26.20
303,AW00011302,Spencer Russell,54,VIP,17,5938,5,2013-02-02,8,2969.00,349.29
304,AW00011303,Julia Coleman,59,VIP,18,5875,3,2013-02-23,15,2937.50,326.39
305,AW00011304,Julia Garcia,54,NEW,2,122,5,2013-04-22,18,61.00,61.00
306,AW00011305,Sean Evans,60,NEW,5,77,4,2013-08-04,6,38.50,15.40
307,AW00011306,Micah Zhou,60,NEW,3,42,3,2013-09-07,3,21.00,14.00
308,AW00011307,Hunter Rodriguez,60,VIP,18,5964,5,2013-02-08,2,2982.00,331.33
309,AW00011308,Ian Gonzales,66,NEW,5,94,4,2014-01-15,26,47.00,18.80
310,AW00011309,Victoria Lewis,66,REGULAR,6,42,3,2014-01-05,5,21.00,7.00
311,AW00011310,Erin Sanders,61,NEW,5,77,4,2013-12-24,17,38.50,15.40
312,AW00011311,Gabrielle Lopez,66,NEW,5,77,4,2013-09-13,27,38.50,15.40
313,AW00011312,Sara Richardson,67,NEW,1,42,3,2013-06-02,8,21.00,42.00
314,AW00011313,Trevor Jenkins,67,REGULAR,7,44,4,2013-11-26,14,22.00,6.29
315,AW00011314,Mya Flores,55,REGULAR,10,47,4,2013-12-03,7,23.50,4.70
316,AW00011315,Hailey Ward,66,REGULAR,7,42,3,2013-12-17,24,21.00,6.00
317,AW00011316,Luke Allen,66,NEW,1,2350,2,2013-01-12,29,2350.00,2350.00
318,AW00011317,Victoria Russell,62,VIP,18,5873,2,2013-02-18,20,2936.50,326.28
319,AW00011318,Jessica Wilson,67,NEW,1,44,4,2013-11-08,2,22.00,44.00
320,AW00011319,Jade Bailey,77,VIP,18,5930,4,2013-02-24,14,2965.00,329.44
321,AW00011320,Morgan Hill,83,NEW,3,72,5,2013-08-19,22,36.00,24.00
322,AW00011321,Terrance Raman,82,NEW,4,37,2,2013-05-28,13,18.50,9.25
323,AW00011322,Sydney Garcia,82,NEW,2,44,4,2013-05-21,20,22.00,22.00
324,AW00011323,Jose Patterson,82,VIP,17,6074,6,2013-01-30,11,3037.00,357.29
325,AW00011324,Zachary Anderson,81,VIP,17,5945,4,2013-02-05,5,2972.50,349.71
326,AW00011325,Elijah Ross,81,VIP,17,6044,7,2013-01-31,10,3022.00,355.53
327,AW00011326,Rafael Xie,81,VIP,18,5948,5,2013-02-20,18,2974.00,330.44
328,AW00011327,Jaime Moreno,80,VIP,17,5915,5,2013-02-01,9,2957.50,347.94
329,AW00011328,Julian Griffin,80,NEW,4,4718,4,2013-04-07,3,2359.00,1179.50
330,AW00011329,Andy Alvarez,79,VIP,17,5898,2,2013-02-10,0,2949.00,346.94
331,AW00011330,Ryan Thompson,80,REGULAR,12,1134,57,2014-01-22,19,42.00,94.50
332,AW00011331,Samantha Jenkins,52,REGULAR,12,1327,58,2014-01-24,17,49.15,110.58
333,AW00011332,Deanna Ramos,57,VIP,15,5755,3,2013-01-06,4,2877.50,383.67
334,AW00011333,Emily Miller,58,VIP,28,8163,6,2013-07-14,27,2721.00,291.54
335,AW00011334,Nicole Brown,59,VIP,29,8154,6,2013-07-27,14,2718.00,281.17
336,AW00011335,Carla Raman,48,VIP,15,5744,4,2013-01-04,6,2872.00,382.93
337,AW00011336,Shaun Raji,52,NEW,4,4441,5,2013-01-05,5,2220.50,1110.25
338,AW00011337,Jerome Romero,58,VIP,29,8162,8,2013-07-19,22,2720.67,281.45
339,AW00011338,Frank Navarro,53,VIP,15,5745,5,2012-12-30,11,2872.50,383.00
340,AW00011339,Dennis She,59,NEW,4,4379,3,2013-01-25,16,2189.50,1094.75
341,AW00011340,Melody Munoz,78,NEW,3,4413,5,2013-01-02,8,2206.50,1471.00
342,AW00011341,Randy Zeng,83,VIP,28,8192,8,2013-07-19,22,2730.67,292.57
343,AW00011342,Marshall Wang,52,NEW,1,49,3,2013-07-12,29,49.00,49.00
344,AW00011343,Arthur Carlson,50,VIP,28,8222,9,2013-07-24,17,2740.67,293.64
345,AW00011344,Jessie Jimenez,62,VIP,27,8119,7,2013-07-23,18,2706.33,300.70
346,AW00011345,Robin Ramos,63,NEW,3,4404,3,2012-12-31,10,2202.00,1468.00
347,AW00011346,Deanna Gutierrez,59,NEW,5,4503,7,2013-02-11,27,2251.50,900.60
348,AW00011347,Roy Navarro,53,NEW,1,14,2,2013-03-16,25,14.00,14.00
349,AW00011348,Shawn Rai,64,NEW,1,68,3,2013-03-31,10,68.00,68.00
350,AW00011349,Mindy Luo,60,NEW,1,68,3,2014-01-13,28,68.00,68.00
351,AW00011350,Cara Zhou,83,NEW,1,38,3,2013-02-05,5,38.00,38.00
352,AW00011351,Anne Ramos,75,VIP,27,8068,5,2013-08-28,13,2689.33,298.81
353,AW00011352,Raymond Rodriguez,80,NEW,1,14,2,2013-05-01,9,14.00,14.00
354,AW00011353,Carrie Ortega,79,VIP,26,8078,6,2013-08-08,2,2692.67,310.69
355,AW00011354,Deanna Suarez,78,NEW,1,23,3,2013-12-03,7,23.00,23.00
356,AW00011355,Roberto Gutierrez,77,NEW,1,14,2,2013-09-26,14,14.00,14.00
357,AW00011356,Terrence Carson,40,VIP,30,5069,8,2013-10-31,10,1689.67,168.97
358,AW00011357,Ramon Ye,41,VIP,29,4943,5,2013-10-29,12,1647.67,170.45
359,AW00011358,Cynthia Malhotra,41,VIP,29,5034,8,2013-11-14,26,1678.00,173.59
360,AW00011359,Jarrod Prasad,41,VIP,30,4959,8,2013-12-04,6,1653.00,165.30
361,AW00011360,Tyrone Serrano,41,VIP,30,5025,6,2013-12-22,19,1675.00,167.50
362,AW00011361,Cindy Ramos,43,NEW,2,115,4,2013-11-24,16,57.50,57.50
363,AW00011362,Damien Shan,42,REGULAR,6,77,3,2013-09-24,16,38.50,12.83
364,AW00011363,Julian Ross,42,VIP,31,5035,5,2013-12-18,23,1678.33,162.42
365,AW00011364,Jennifer Collins,40,VIP,31,4921,4,2013-12-26,15,1640.33,158.74
366,AW00011365,Brittney Sun,41,VIP,31,5024,7,2013-12-22,19,1674.67,162.06
367,AW00011366,Virginia Patel,40,NEW,2,77,3,2013-08-15,26,38.50,38.50
368,AW00011367,Calvin Nara,41,NEW,5,86,4,2013-11-25,15,43.00,17.20
369,AW00011368,Edward Miller,41,VIP,30,5105,11,2013-12-01,9,1701.67,170.17
370,AW00011369,Ashlee Tang,41,REGULAR,6,119,4,2013-12-27,14,59.50,19.83
371,AW00011370,Alicia Xu,42,NEW,3,80,3,2013-10-01,9,40.00,26.67
372,AW00011371,Lacey Jai,42,NEW,2,75,2,2013-12-28,13,37.50,37.50
373,AW00011372,Wendy Romero,42,VIP,31,4965,5,2013-12-14,27,1655.00,160.16
374,AW00011373,Carly Luo,71,NEW,1,38,3,2013-08-27,14,38.00,38.00
375,AW00011374,Jimmy Ortega,77,NEW,1,69,3,2013-04-15,25,69.00,69.00
376,AW00011375,Francisco Martinez,77,NEW,1,14,2,2013-10-17,24,14.00,14.00
377,AW00011376,Lance Vazquez,77,NEW,1,78,2,2013-10-15,26,78.00,78.00
378,AW00011377,David Robinett,59,NEW,1,84,3,2013-02-28,10,84.00,84.00
379,AW00011378,Shannon Liang,60,NEW,4,4436,4,2013-02-14,24,2218.00,1109.00
380,AW00011379,Gary Vazquez,49,NEW,5,4426,4,2013-02-26,12,2213.00,885.20
381,AW00011380,Mitchell Kumar,61,VIP,16,5838,6,2013-02-03,7,2919.00,364.88
382,AW00011381,Meredith Raman,55,VIP,27,8161,5,2013-08-18,23,2720.33,302.26
383,AW00011382,Edward Patterson,51,NEW,4,4344,2,2013-02-16,22,2172.00,1086.00
384,AW00011383,Marie Gill,59,NEW,1,49,3,2014-01-01,9,49.00,49.00
385,AW00011384,Tiffany Wang,54,NEW,1,49,3,2013-08-02,8,49.00,49.00
386,AW00011385,Miguel Allen,54,NEW,1,14,2,2013-07-06,4,14.00,14.00
387,AW00011386,Jaclyn Cai,54,NEW,1,69,3,2013-11-02,8,69.00,69.00
388,AW00011387,Megan Ramirez,61,VIP,21,6959,6,2013-04-01,9,2319.67,331.38
389,AW00011388,Joseph Martin,60,VIP,22,6987,7,2013-04-26,14,2329.00,317.59
390,AW00011389,Karl Shan,44,NEW,1,69,3,2013-11-17,23,69.00,69.00
391,AW00011390,Christine Raji,49,NEW,1,49,3,2013-11-07,3,49.00,49.00
392,AW00011391,Lindsay Xie,49,NEW,1,34,2,2013-10-26,15,34.00,34.00
393,AW00011392,Willie Zhao,44,NEW,1,29,1,2013-03-29,12,29.00,29.00
394,AW00011393,Kurt Pal,51,NEW,1,14,2,2013-07-16,25,14.00,14.00
395,AW00011394,George McDonald,50,VIP,25,8162,7,2013-08-02,8,2720.67,326.48
396,AW00011395,Beth Gutierrez,49,VIP,16,5730,3,2013-02-20,18,2865.00,358.13
397,AW00011396,Ian Lopez,50,NEW,1,29,1,2013-10-26,15,29.00,29.00
398,AW00011397,Latoya Shan,51,NEW,1,38,3,2013-07-07,3,38.00,38.00
399,AW00011398,Colin Nath,50,VIP,25,8114,4,2013-08-02,8,2704.67,324.56
400,AW00011399,Brenda Mehta,50,NEW,1,14,2,2013-04-13,27,14.00,14.00
401,AW00011400,Franklin Raji,45,VIP,25,6968,8,2013-07-19,22,2322.67,278.72
402,AW00011401,Linda Navarro,50,NEW,5,5020,6,2013-03-08,2,1673.33,1004.00
403,AW00011402,Kelli Cai,50,NEW,5,5059,10,2013-04-02,8,1686.33,1011.80
404,AW00011403,Nancy Schmidt,46,REGULAR,8,5032,9,2013-05-28,13,1677.33,629.00
405,AW00011404,Megan Taylor,68,NEW,1,34,2,2013-02-10,0,34.00,34.00
406,AW00011405,Bonnie Goel,68,NEW,1,54,1,2013-03-31,10,54.00,54.00
407,AW00011406,Latoya Xu,68,NEW,4,4415,6,2013-02-09,1,2207.50,1103.75
408,AW00011407,Mario She,68,NEW,1,54,1,2013-06-23,17,54.00,54.00
409,AW00011408,Darren Gill,61,NEW,1,34,3,2013-03-05,5,34.00,34.00
410,AW00011409,Jacqueline Hayes,46,NEW,3,4444,5,2013-01-28,13,2222.00,1481.33
411,AW00011410,Maurice Goel,,NEW,3,4464,5,2013-02-04,6,2232.00,1488.00
412,AW00011411,Devin Ross,66,NEW,1,38,3,2013-08-04,6,38.00,38.00
413,AW00011412,Sydney Bryant,66,VIP,24,9880,11,2013-10-11,30,2470.00,411.67
414,AW00011413,Megan Stewart,66,VIP,25,7190,11,2013-09-05,5,1797.50,287.60
415,AW00011414,Ian Richardson,66,VIP,26,7191,10,2013-09-15,25,1797.75,276.58
416,AW00011415,Randy She,76,NEW,1,14,2,2013-08-16,25,14.00,14.00
417,AW00011416,Katrina Becker,75,REGULAR,6,4928,5,2013-05-05,5,1642.67,821.33
418,AW00011417,Lacey Zheng,75,VIP,14,11248,17,2013-12-15,26,1606.86,803.43
419,AW00011418,Rafael Hu,75,NEW,1,40,2,2013-12-17,24,40.00,40.00
420,AW00011419,Kyle Scott,75,NEW,4,231,6,2013-06-27,13,115.50,57.75
421,AW00011420,Jordan Turner,74,VIP,13,11200,17,2013-11-29,11,1600.00,861.54
422,AW00011421,Amy Sun,73,VIP,24,9780,4,2013-10-09,1,2445.00,407.50
423,AW00011422,Dustin Deng,73,VIP,27,7075,10,2013-11-03,7,1768.75,262.04
424,AW00011423,Jasmine Stewart,65,VIP,23,9905,10,2013-10-20,21,2476.25,430.65
425,AW00011424,Pamela Garcia,61,NEW,1,44,2,2013-04-21,19,44.00,44.00
426,AW00011425,Ariana Gray,60,VIP,13,10528,15,2013-12-21,20,1754.67,809.85
427,AW00011426,Kristopher Mehta,66,NEW,1,35,1,2013-04-09,1,35.00,35.00
428,AW00011427,Desiree Dominguez,66,VIP,23,9918,9,2013-10-20,21,2479.50,431.22
429,AW00011428,Deanna Perez,66,VIP,23,9954,12,2013-10-22,19,2488.50,432.78
430,AW00011429,Marco Lopez,67,VIP,13,10468,17,2013-12-24,17,1744.67,805.23
431,AW00011430,Casey Yuan,68,NEW,1,85,2,2013-03-19,22,85.00,85.00
432,AW00011431,Bryant Garcia,51,VIP,22,9913,11,2013-09-30,10,2478.25,450.59
433,AW00011432,Dominique Prasad,68,VIP,13,9330,16,2013-12-25,16,1555.00,717.69
434,AW00011433,Maurice Shan,68,REGULAR,10,12914,13,2013-09-14,26,2152.33,1291.40
435,AW00011434,Andre Lopez,63,NEW,2,70,4,2013-07-15,26,35.00,35.00
436,AW00011435,Robin Romero,70,NEW,1,35,1,2014-01-04,6,35.00,35.00
437,AW00011436,Taylor Cox,69,NEW,1,81,4,2013-06-19,21,40.50,81.00
438,AW00011437,Alfredo Moreno,70,NEW,1,54,1,2013-12-19,22,54.00,54.00
439,AW00011438,Jenny Nara,70,NEW,1,35,1,2013-02-05,5,35.00,35.00
440,AW00011439,Janet Munoz,72,REGULAR,11,12488,14,2013-10-20,21,2081.33,1135.27
441,AW00011440,Sergio Weber,72,NEW,1,78,2,2013-03-27,14,78.00,78.00
442,AW00011441,Erika Gomez,73,NEW,1,44,2,2014-01-08,2,44.00,44.00
443,AW00011442,Joseph Harris,72,NEW,1,35,1,2013-09-29,11,35.00,35.00
444,AW00011443,Grace Griffin,44,VIP,28,8235,8,2013-10-01,9,2745.00,294.11
445,AW00011444,Tina Mehta,44,VIP,25,8136,5,2013-06-02,8,2712.00,325.44
446,AW00011445,Kari Kim,45,VIP,25,8098,5,2013-06-28,12,2699.33,323.92
447,AW00011446,Bethany Chander,45,VIP,25,8237,7,2013-06-21,19,2745.67,329.48
448,AW00011447,Jennifer Roberts,45,VIP,24,8078,6,2013-05-31,10,2692.67,336.58
449,AW00011448,Kyle Patterson,45,VIP,25,8132,7,2013-06-21,19,2710.67,325.28
450,AW00011449,Alvin Hu,45,VIP,25,8130,7,2013-06-24,16,2710.00,325.20
451,AW00011450,Brett Mehta,44,VIP,24,8173,9,2013-06-17,23,2724.33,340.54
452,AW00011451,Ruben Mu├▒oz,45,VIP,23,8250,9,2013-06-05,5,2750.00,358.70
453,AW00011452,Erika Rubio,46,VIP,24,8183,5,2013-06-12,28,2727.67,340.96
454,AW00011453,Stanley Malhotra,41,VIP,24,8177,6,2013-06-19,21,2725.67,340.71
455,AW00011454,Melinda Navarro,46,VIP,23,8089,4,2013-06-18,22,2696.33,351.70
456,AW00011455,Ross Sanz,46,VIP,23,8142,5,2013-05-31,10,2714.00,354.00
457,AW00011456,Jon Gao,46,VIP,23,8224,11,2013-05-31,10,2741.33,357.57
458,AW00011457,Jaime Gutierrez,47,VIP,23,8211,10,2013-06-01,9,2737.00,357.00
459,AW00011458,Bianca Liu,47,REGULAR,10,97,7,2014-01-18,23,32.33,9.70
460,AW00011459,Tasha Deng,47,VIP,23,8141,5,2013-06-18,22,2713.67,353.96
461,AW00011460,Melvin Chande,42,VIP,23,8137,6,2013-06-10,0,2712.33,353.78
462,AW00011461,Victor Jimenez,48,VIP,24,8089,4,2013-07-21,20,2696.33,337.04
463,AW00011462,Laura Lin,48,VIP,25,8116,5,2013-07-25,16,2705.33,324.64
464,AW00011463,Alisha Beck,48,REGULAR,10,48,4,2013-12-13,28,16.00,4.80
465,AW00011464,Alejandro Huang,48,VIP,24,8128,7,2013-07-01,9,2709.33,338.67
466,AW00011465,Louis Luo,49,VIP,24,8158,4,2013-07-13,28,2719.33,339.92
467,AW00011466,Grant Tang,48,NEW,3,90,7,2013-08-21,20,30.00,30.00
468,AW00011467,Arturo Zheng,50,REGULAR,6,56,5,2014-01-02,8,18.67,9.33
469,AW00011468,Jaclyn Andersen,45,VIP,25,6960,4,2013-08-21,20,2320.00,278.40
470,AW00011469,Edwin Raji,47,NEW,1,25,2,2013-08-09,1,25.00,25.00
471,AW00011470,Jay Suarez,46,VIP,13,4344,2,2013-02-21,17,2172.00,334.15
472,AW00011471,Latasha Suarez,46,NEW,1,54,1,2013-05-17,24,54.00,54.00
473,AW00011472,Kenneth Kumar,57,VIP,28,8165,6,2013-10-26,15,2721.67,291.61
474,AW00011473,Grace Henderson,39,NEW,1,63,2,2013-06-02,8,63.00,63.00
475,AW00011474,Melvin Xu,40,NEW,1,49,3,2013-09-26,14,49.00,49.00
476,AW00011475,Cesar Subram,41,NEW,1,69,4,2013-04-23,17,69.00,69.00
477,AW00011476,Erika Navarro,45,NEW,1,54,1,2013-11-01,9,54.00,54.00
478,AW00011477,Tristan Hughes,41,NEW,1,35,1,2013-09-25,15,35.00,35.00
479,AW00011478,Billy Hernandez,41,NEW,1,54,1,2013-04-19,21,54.00,54.00
480,AW00011479,Darryl Wu,47,REGULAR,6,4970,9,2013-05-24,17,1656.67,828.33
481,AW00011480,Colleen Ma,41,REGULAR,8,4935,7,2013-07-25,16,1645.00,616.88
482,AW00011481,Erica Hu,47,VIP,15,4978,6,2013-04-21,19,1659.33,331.87
483,AW00011482,Adrienne Torres,47,VIP,25,8143,5,2013-09-10,0,2714.33,325.72
484,AW00011483,Calvin Chande,42,REGULAR,7,4966,4,2013-07-19,22,1655.33,709.43
485,AW00011484,Erick Sai,42,VIP,15,4985,6,2013-03-30,11,1661.67,332.33
486,AW00011485,Donald Chandra,47,VIP,24,7049,7,2013-09-12,28,2349.67,293.71
487,AW00011486,Ariana Rogers,43,NEW,1,35,1,2013-11-24,16,35.00,35.00
488,AW00011487,Morgan Jones,49,NEW,1,54,1,2013-12-15,26,54.00,54.00
489,AW00011488,Jermaine Lopez,48,VIP,23,8090,5,2013-08-30,11,2696.67,351.74
490,AW00011489,Deborah Goel,49,VIP,24,8127,7,2013-09-28,12,2709.00,338.63
491,AW00011490,Danny Rubio,49,NEW,1,54,1,2013-04-04,6,54.00,54.00
492,AW00011491,Andre Perez,43,VIP,23,8158,7,2013-09-07,3,2719.33,354.70
493,AW00011492,Terrence Chander,43,VIP,13,4404,3,2013-02-19,19,2202.00,338.77
494,AW00011493,Dawn Wu,49,VIP,22,6959,6,2013-09-12,28,2319.67,316.32
495,AW00011494,Jimmy Gutierrez,49,VIP,22,6974,5,2013-09-30,10,2324.67,317.00
496,AW00011495,Francis Jimenez,48,NEW,1,14,2,2013-10-26,15,14.00,14.00
497,AW00011496,Gary Ortega,49,VIP,24,7014,7,2013-11-05,5,2338.00,292.25
498,AW00011497,Katrina Nath,44,NEW,1,35,1,2013-11-04,6,35.00,35.00
499,AW00011498,Arturo Sun,46,REGULAR,11,560,30,2014-01-09,1,35.00,50.91
500,AW00011499,Pedro Vance,45,NEW,3,192,6,2013-06-29,11,96.00,64.00
501,AW00011500,Sarah Simmons,45,REGULAR,12,653,30,2014-01-10,0,40.81,54.42
502,AW00011501,Brandy Chandra,45,REGULAR,10,871,33,2014-01-22,19,54.44,87.10
503,AW00011502,Jared Peterson,45,REGULAR,12,1020,42,2014-01-27,14,63.75,85.00
504,AW00011503,Dennis Wu,89,REGULAR,7,61,3,2013-12-08,2,30.50,8.71
505,AW00011504,Jordan Baker,89,NEW,1,44,4,2013-05-03,7,22.00,44.00
506,AW00011505,Jasmine Powell,54,REGULAR,11,845,36,2013-12-24,17,52.81,76.82
507,AW00011506,Nicholas Brown,54,REGULAR,11,748,36,2014-01-22,19,46.75,68.00
508,AW00011507,Isabella Russell,53,REGULAR,12,651,31,2014-01-20,21,40.69,54.25
509,AW00011508,Elizabeth Wilson,54,NEW,1,77,4,2013-05-14,27,38.50,77.00
510,AW00011509,Roger Harui,61,NEW,1,196,3,2013-07-29,12,196.00,196.00
511,AW00011510,Seth Roberts,67,REGULAR,10,257,16,2013-12-26,15,51.40,25.70
512,AW00011511,Caleb Perry,61,NEW,1,35,1,2013-03-13,28,35.00,35.00
513,AW00011512,Natalie Campbell,49,NEW,1,2320,1,2013-12-28,13,2320.00,2320.00
514,AW00011513,Alyssa Howard,60,NEW,1,863,5,2013-06-08,2,863.00,863.00
515,AW00011514,Dalton Diaz,60,NEW,1,40,2,2013-06-24,16,40.00,40.00
516,AW00011515,Shannon Huang,66,VIP,20,5930,4,2013-04-20,20,2965.00,296.50
517,AW00011516,Mya Gonzales,49,VIP,22,5915,5,2013-06-16,24,2957.50,268.86
518,AW00011517,Katherine Bryant,66,NEW,2,101,5,2013-08-23,18,50.50,50.50
519,AW00011518,Edward Washington,65,NEW,1,82,6,2013-11-11,29,41.00,82.00
520,AW00011519,Jerome Navarro,65,REGULAR,10,756,36,2014-01-11,30,47.25,75.60
521,AW00011520,Jada Morgan,65,REGULAR,11,822,32,2014-01-19,22,51.38,74.73
522,AW00011521,Ariana Peterson,48,REGULAR,9,44,4,2013-11-07,3,22.00,4.89
523,AW00011522,Christian Hughes,53,VIP,17,5888,4,2013-02-01,9,2944.00,346.35
524,AW00011523,Lucas Taylor,63,NEW,1,2377,3,2013-02-15,23,2377.00,2377.00
525,AW00011524,Alyssa Jackson,64,NEW,2,42,3,2013-10-17,24,21.00,21.00
526,AW00011525,Ariana Cook,64,VIP,18,5935,4,2013-02-22,16,2967.50,329.72
527,AW00011526,Katherine Diaz,52,NEW,1,2377,3,2013-02-03,7,2377.00,2377.00
528,AW00011527,Jenna Green,64,REGULAR,9,39,3,2013-11-01,9,19.50,4.33
529,AW00011528,Joan Washington,57,VIP,18,5959,6,2013-02-19,19,2979.50,331.06
530,AW00011529,Austin Bryant,62,VIP,17,5944,6,2013-02-04,6,2972.00,349.65
531,AW00011530,Andrew Martinez,62,REGULAR,12,572,26,2013-12-30,11,35.75,47.67
532,AW00011531,Nina Yuan,63,VIP,18,5875,3,2013-02-08,2,2937.50,326.39
533,AW00011532,Lauren Miller,63,REGULAR,9,44,4,2013-12-27,14,22.00,4.89
534,AW00011533,Ebony Gill,57,REGULAR,8,37,2,2014-01-10,0,18.50,4.63
535,AW00011534,Cameron Lewis,61,VIP,17,5919,4,2013-02-14,24,2959.50,348.18
536,AW00011535,Devin Nelson,62,VIP,19,5919,6,2013-03-15,26,2959.50,311.53
537,AW00011536,Logan Chow,56,VIP,18,5915,5,2013-03-21,20,2957.50,328.61
538,AW00011537,Dakota Ross,62,VIP,19,5873,2,2013-03-24,17,2936.50,309.11
539,AW00011538,Nicole Taylor,60,VIP,18,5895,3,2013-03-01,9,2947.50,327.50
540,AW00011539,Justin Washington,55,VIP,19,5997,6,2013-03-25,16,2998.50,315.63
541,AW00011540,Alberto Navarro,55,VIP,19,5958,5,2013-03-21,20,2979.00,313.58
542,AW00011541,Aidan Ross,61,VIP,20,5973,5,2013-04-13,27,2986.50,298.65
543,AW00011542,Alejandro Tang,46,NEW,1,34,3,2013-05-11,30,34.00,34.00
544,AW00011543,Sheena Chande,52,NEW,1,54,1,2013-12-21,20,54.00,54.00
545,AW00011544,Joel Garcia,46,NEW,1,89,2,2013-08-28,13,89.00,89.00
546,AW00011545,Reginald Dominguez,52,NEW,1,54,1,2013-07-13,28,54.00,54.00
547,AW00011546,Christine Chande,52,NEW,4,4460,5,2013-03-12,29,2230.00,1115.00
548,AW00011547,Cindy Sai,46,REGULAR,8,4976,5,2013-07-28,13,1658.67,622.00
549,AW00011548,Raymond Sanchez,51,VIP,24,7068,9,2013-11-11,29,2356.00,294.50
550,AW00011549,Crystal Liang,46,VIP,24,7024,9,2013-12-12,29,2341.33,292.67
551,AW00011550,Deb Torres,46,VIP,14,5241,5,2013-03-16,25,1747.00,374.36
552,AW00011551,Shannon Alvarez,,NEW,1,54,1,2013-03-01,9,54.00,54.00
553,AW00011552,Eddie Rubio,53,NEW,1,35,1,2014-01-06,4,35.00,35.00
554,AW00011553,Sharon Luo,52,NEW,1,21,1,2013-08-22,19,21.00,21.00
555,AW00011554,Sydney Simmons,93,NEW,1,35,1,2013-05-08,2,35.00,35.00
556,AW00011555,Alexandria Henderson,88,NEW,1,35,1,2013-05-08,2,35.00,35.00
557,AW00011556,Lucas Evans,53,NEW,1,21,1,2013-12-21,20,21.00,21.00
558,AW00011557,Felicia Ramos,53,NEW,1,21,1,2013-08-08,2,21.00,21.00
559,AW00011558,Ivan Malhotra,52,NEW,1,21,1,2013-11-30,10,21.00,21.00
560,AW00011559,Frederick Subram,47,NEW,1,35,1,2013-11-29,11,35.00,35.00
561,AW00011560,Whitney Srini,47,NEW,1,54,1,2013-12-03,7,54.00,54.00
562,AW00011561,Briana Dominguez,53,VIP,13,4344,2,2013-03-11,30,2172.00,334.15
563,AW00011562,Jarrod Gonzalez,,NEW,1,85,2,2013-06-26,14,85.00,85.00
564,AW00011563,Cesar Srini,54,NEW,1,54,1,2013-07-05,5,54.00,54.00
565,AW00011564,Jorge Liang,54,VIP,14,4369,2,2013-03-18,23,2184.50,312.07
566,AW00011565,Erik Diaz,54,NEW,1,35,1,2013-09-08,2,35.00,35.00
567,AW00011566,April Shan,52,REGULAR,12,1002,58,2014-01-07,3,40.08,83.50
568,AW00011567,Carla Perez,47,NEW,1,54,1,2013-03-15,26,54.00,54.00
569,AW00011568,Alexia Foster,53,VIP,21,6789,5,2013-09-20,20,2263.00,323.29
570,AW00011569,Troy Malhotra,48,NEW,1,35,1,2013-11-20,20,35.00,35.00
571,AW00011570,Kristin Andersen,54,VIP,12,4391,2,2013-03-14,27,2195.50,365.92
572,AW00011571,Joel Sai,54,NEW,4,4390,4,2013-03-20,21,2195.00,1097.50
573,AW00011572,Billy Moreno,48,NEW,3,4450,6,2013-03-08,2,2225.00,1483.33
574,AW00011573,Meagan Subram,49,NEW,1,35,1,2013-07-27,14,35.00,35.00
575,AW00011574,Karla Luo,54,NEW,1,35,1,2013-03-15,26,35.00,35.00
576,AW00011575,Jackson Campbell,55,VIP,20,6806,7,2013-09-16,24,2268.67,340.30
577,AW00011576,Micah Zhu,55,NEW,4,4486,3,2013-03-23,18,2243.00,1121.50
578,AW00011577,Janet Serrano,54,NEW,3,4344,2,2013-03-12,29,2172.00,1448.00
579,AW00011578,Trisha Huang,55,NEW,4,4406,4,2013-03-12,29,2203.00,1101.50
580,AW00011579,Clayton Beck,44,NEW,1,44,2,2013-07-31,10,44.00,44.00
581,AW00011580,Melvin Raje,86,NEW,1,35,1,2013-04-16,24,35.00,35.00
582,AW00011581,Cindy Jordan,,REGULAR,10,237,11,2013-11-22,18,47.40,23.70
583,AW00011582,Claudia Ma,51,NEW,4,4379,3,2013-03-23,18,2189.50,1094.75
584,AW00011583,Karla Xu,54,NEW,4,4381,4,2013-04-08,2,2190.50,1095.25
585,AW00011584,Devin Carter,54,NEW,1,9,1,2013-09-16,24,9.00,9.00
586,AW00011585,Kari Perez,49,NEW,1,50,1,2014-01-10,0,50.00,50.00
587,AW00011586,Alberto Romero,54,NEW,1,9,1,2013-10-28,13,9.00,9.00
588,AW00011587,Kevin Bryant,50,NEW,5,4540,5,2013-04-09,1,2270.00,908.00
589,AW00011588,Candace Mehta,55,REGULAR,6,4369,2,2013-05-12,29,2184.50,728.17
590,AW00011589,Ebony Malhotra,50,NEW,1,15,2,2013-06-04,6,15.00,15.00
591,AW00011590,Erika Diaz,45,REGULAR,6,4384,4,2013-05-23,18,2192.00,730.67
